PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Abril 2024 - 11 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ5464 INSTITUTO ONCOLOGICO DE RIBEIRAO PRETO - RIBEIRÃO PRETO - SP,57723280000183,"R$140.299,82",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5468 VGR MEDICAL DISTRIBUIDORA E IMPORTADORA DE PRODUTOS MEDICOS - DUQUE DE CAXIAS - RJ,24262939000192,"R$59.172,25",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RJ
CJ5474 TOLESUL DISTRIBUIDORA DE MEDICAMENTOS - TOLEDO - PR,35959514000153,"R$56.499,20",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5486 ONCOCLINICAS AIO INSTITUTO DE CANCER MATRIZ - BRASÍLIA - DF,12104241003266,"R$341.114,19",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5487 IORA Y INSTITUTO ONCOLOGICO REZENDE AMARAL - ARAGUAÍNA - TO,51183088000165,"R$4.343,75",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,TO
CJ5494 CLAMED - JOINVILLE - SC,84683481019943,"R$4.409,64",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ5499 HOSPITAL MATER DEI - NOVA LIMA - MG,16676520001473,"R$54.073,62",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5500 FUNDO MUNICIPAL DE SAUDE DE MENDES - RJ,12014954000132,"R$6.462,65",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RJ
CJ5503 ALIANCA INSTITUTO DE ONCOLOGIA - BRASÍLIA - DF,09104513000974,"R$92.392,15",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5512 HOSPITAL UNIMED - CHAPECO - SC,85283299000272,"R$15.792,73",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5516 PRONTO ATENDIMENTO 24 HORAS UNIMED - ANDRADINA - SP,02687852000710,"R$8.448,00",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5522 IMED - URUACU - GO,19324171000870,"R$18.971,54",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,GO
CJ5523 ONCOLOGISTAS ASSOCIADOS - SAO PAULO - SP,00499569000143,"R$774.824,79",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5524 HOSPITAL UNIMED - GURUPI - TO,01476619000210,"R$704,00",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,TO
CJ5525 HOSPIDROGAS - VILA VELHA - ES,35997345000146,"R$6.441,39",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5526 POSITIVA COMERCIAL - VILA VELHA - ES,31504150000166,"R$46.792,63",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5527 COLL - CLINICA DE OLHOS - CAMPO GRANDE - MS,02855446000123,"R$25.699,67",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MS
CJ5534 WIN SERVICOS MEDICOS E HOSPITALARES - PARANAGUA - PR,53628393000220,"R$20.310,75",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5539 MAIS GENE E MAIS PHARMA - PORTO ALEGRE - RS,54268872000164,"R$55.045,64",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5540 NUCLEO DE REABILITACAO NEUROLOGICO E FISIATRICO - SÃO PAULO - SP,32897851000175,"R$125.506,74",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5545 SMS - SECRETARIA MUNICIPAL DE SAUDE - CUIABÁ - MT,15084338000146,"R$814.528,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MT
CJ5553 COPASS SAÚDE - BELO HORIZONTE - MG,08202035000115,"R$481.164,43",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5557 SAHA INFUSOES - SAO PAULO - SP,04104895000165,"R$139.057,60",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5561 PROGNOSTICA - CAMPO GRANDE - MS,06119327000163,"R$416.943,78",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,MS
CJ5583 OESTE SAUDE - OPERADORA DE SAÚDE - PRESIDENTE PRUDENTE - SP,08708980000193,"R$13.810,50",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5609 IBCM - PORTO ALEGRE - RS,92827666000136,"R$236.031,21",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5611 REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA - SÃO PAULO - SP,61599908001553,"R$614.929,55",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5619 GOVERNO DO ESTADO DE PERNAMBUCO - PE,10571982000125,"R$70.356,99",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,PE
CJ5621 FERREIRA OFTALMOLOGIA - SAO JOSE DO RIO PARDO - SP,46497932000192,"R$6.724,08",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5623 FLEURY MEDICINA E SAUDE - SÃO PAULO - SP,60840055029628,"R$185.504,55",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5633 ONCOCLINICA DOURADOS - MS,10890665000171,"R$286.337,53",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ5636 HG RAUPP ONCOLOGIA BRASIL - CURITIBA - PR,00490732000107,"R$115.835,06",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5640 UNIMED - CATANDUVA - SP,45118429000116,"R$48.994,43",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5645 HOSPITAL UNIMED PRESIDENTE PRUDENTE - SP,55329890000171,"R$5.417,28",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5648 AMBULATORIO QUATA - SP,54991211000758,"R$4.706,24",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5649 RN SEC DA SAUDE PUBLICA GAB SECRETARIO - NATAL - RN,08241754000145,"R$3.142.530,53",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RN
CJ5650 REDE OFTALMO CLINICAS MEDICA - SÃO CARLOS - SP,34077372000308,"R$7.521,84",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5652 ONCOGEN CENTRO DE ONCOLOGIA E GENETICA MOLECULAR - POCOS DE CALDAS - MG,07432121000151,"R$22.497,13",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5653 FUNDO ESTADUAL DE SAÚDE - ARACAJU - SE,04384829000196,"R$426.645,89",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,SE
CJ5654 ONCOLIVE MATRIZ - RIO VERDE - GO,17299312000140,"R$25.759,85",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ5655 SES MT - CUIABA - MT,57252971000146,"R$1.678.658,12",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MT
CJ5659 SESAU - MACEIO - AL,12200259000165,"R$363.417,06",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,AL
CJ5662 NOVA LIMA PREFEITURA GABINETE DO PREFEITO - MG,22934889000117,"R$117.371,62",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5665 HOSPITAL EVANGELICO DE SOROCABA - SP,26048123000196,"R$34.977,26",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5667 SAHA SERVICOS MEDICOS E HOSPITALARES - SÃO PAULO - SP,07045325000130,"R$1.351.279,42",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5668 HBLEM HOSPITAL DE BASE LUIS EDUARDO MAGALHAES - ITABUNA - BA,02762633000162,"R$13.956,96",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,BA
CJ5680 FARMACIA CENTROFARMA - RONDONOPOLIS - MT,08980889000394,"R$3.825,08",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,MT
CJ5681 H.FOA - HOSPITAL DA FOA - VOLTA REDONDA - RJ,32504995000700,"R$175.706,78",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5684 UNIMED UBERLANDIA COOP.REGIONAL TRABALHO MEDICO - MG,17790718001870,"R$22.021,12",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5686 ESPACO + UNIMED - UBERLÂNDIA - MG,17790718001608,"R$23.936,00",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ5691 UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO - CORONEL FABRICIANO - MG,16991945001477,"R$792.175,88",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5694 SANTA CASA DE MACEIO - CENTRAL DE DISTRIBUICAO - AL,12307187000583,"R$17.845,37",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,AL
CJ5698 UNIMED SAQUAREMA - RJ,00111826000390,"R$178.213,92",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5709 UNIMED OS BANDEIRANTES - UNIDADE BRAGANCA PAULISTA - SP,06091170000881,"R$7.101,60",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5710 ONCOCLINICA S/C LTDA - TERESINA - PI,05350790000159,"R$7.526,80",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PI
CJ5713 INSUMA - RIO DE JANEIRO - RJ,07028603000574,"R$131.511,41",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RJ
CJ5714 HOSPITAL AUSTA - SAO JOSE DO RIO PRETO - SP,48310098000100,"R$16.363,35",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5720 INSUMA - SAO PAULO - SP,07028603000140,"R$3.112.777,71",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5721 HOSPITAL DA UNIMED EM JUAZEIRO - BA,40853020000472,"R$102.282,90",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,BA
CJ5724 LABORATORIO UNIMED GOVERNADOR VALADARES - MG,42892281000508,"R$521.227,66",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5725 INSUMA - CURITIBA - PR,24637396000140,"R$1.363,64",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,PR
CJ5729 GABINETE DO SUPERINTENDENTE - BELO HORIZONTE - MG,16692121000181,"R$21.610,82",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5733 REDE PRIMAVERA - HOSPITAL PRIMAVERA - ARACAJU - SE,13356779000124,"R$543.014,33",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,SE
CJ5734 UNIMED TRES RIOS COOPERATIVA DE TRABALHO MEDICO - RJ,00946953000309,"R$122.530,95",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5736 CENTRO DE ATENCAO A SAUDE - UNIMED PATO BRANCO FILIAL - PR,80871551000321,"R$7.718,94",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5746 HBL FARMA - CANOAS - RS,45979889000139,"R$12.657,57",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5752 ONCOTRATA ONCOLOGIA INTEGRATIVA - PORTO ALEGRE - RS,10525310000183,"R$11.341,43",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5757 ESPACO SAUDE UNIMED - AMPARO - SP,65422339000555,"R$334.492,75",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5762 ABC FARMACEUTICO - VILA VELHA -ES,52967925000100,"R$399.667,28",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5766 INSTITUTO DE QUIMIOTERAPIA ANTINEOPLASICA - PORTO ALEGRE - RS,89621627000173,"R$13.187,61",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5767 SAO DOMINGOS SAUDE - CATANDUVA - SP,00636975000100,"R$10.236,45",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5772 COMPLEXO HOSPITALAR UNIMED GUARULHOS - SP,74466137000687,"R$397.801,44",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5773 GDS HOSP - APARECIDA DE GOIANIA - GO,53041902000132,"R$2.782,23",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5776 AMAVITA CLINICA ONCOLOGICA - BAURU - SP,03616529000122,"R$138.175,56",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5781 UNIMED SJRPRETO - SAO JOSE DO RIO PRETO - SP,45100138000109,"-R$953,95",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5782 ONCOCENTER - CUIABÁ - MT,09663715000107,"R$1.102.872,91",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5786 SAO JOAO FARMACIAS - PASSO FUNDO - RS,88212113016014,"R$97.344,00",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5788 SAO JOAO FARMACIAS - GRAVATAI - RS,88212113111947,"R$87.298,56",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5790 CLINICA DE OLHOS DE GOVERNADOR VALADARES - MG,28258274000102,"R$27.580,06",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5791 ONCO PRIME - RONDONOPOLIS - MT,11836436000131,"R$216.011,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5799 AC DISTRIBUIDORA - GOIANIA - GO,42074933000173,"R$1.039,10",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5800 FMS - ITAMARAJU - BA,10694906000107,"R$87.343,88",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,BA
CJ5812 DIMEBRAS - CASAVEL - PR,76472349000198,"R$15.499,58",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5819 CLINICA DE ONCOLOGIA MEDICA - SAO PAULO - SP,59481028000130,"R$41.135,74",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5821 YUKON ONCOLOGIA E PARTICIPACOES S.A. - SALVADOR - BA,35433330000155,"R$211.591,54",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,BA
CJ5822 SERVICOS MEDICOS N & N LTDA - ARACATUBA - SP,37155190000126,"R$7.521,84",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
Cj5823 ONCOCLINICAS INSTITUTO DE ONCOLOGIA KAPLAN MATRIZ - PORTO ALEGRE - RS,21875615000646,"R$2.053,29",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5833 MEDSENIOR SAO PAULO - SP,31466949003554,"R$60.282,15",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,SP
CJ5834 PRONTO SOCORRO MEDSENIOR - BRASÍLIA - DF,31466949003805,"R$33.755,42",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,DF
CJ5843 UNIMED TRES VALES - TEOFILO OTONI -MG,66343559000122,"R$83.917,95",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5844 PRONTO ATENDIMENTO E HOSPITAL UNIMED TRES VALES - TEOFILO OTONI - MG,66343559000394,"R$13.768,57",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5846 ONCOJARAGUA - JARAGUA DO SUL - SC,01069922000118,"R$93.730,38",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5851 DROGARIA IGUATEMI LTDA - SÃO PAULO - SP,62702238000205,"R$5.203,97",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ5855 CERRADO SAUDE - RIO VERDE - GO,41282231000112,"R$2.014,46",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5856 UNIMED ONCOLOGIA E INFUSOES - DOURADOS - MS,15395999000869,"R$647.860,67",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ5861 ONCOCLINICAS CETTRO MATRIZ - BRASÍLIA - DF,12104241001646,"R$205.080,73",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5865 FUNDO MUNICIPAL DE SAUDE DE RIO VERDE - GO,06190522000180,"R$276.999,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,GO
CJ5866 NIMAI - SAO JOSE DOS CAMPOS - SP,49909714000106,"R$4.433,24",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5894 HOSPITAL GERAL DE MANAUS - AM,09601850000209,"R$515.668,32",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,AM
CJ5895 ONCOVIDA - TAUBATE - SP,03511658000156,"R$103.676,87",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5898 REVIVE CLINIC - RIBEIRAO PRETO - SP,24263966000180,"R$10.260,80",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5901 ONCOLOG - RIBEIRAO DA PONTE - CUIABA - MT,12981527000204,"R$156.067,33",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5902 ONCOLOG - MORADA DA SERRA - CUIABA - MT,12981527000123,"R$582.094,63",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5906 SYMPOR LOUNGE INFUSION MEDICINA - SAO PAULO - SP,35492025000134,"R$20.532,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5908 OPTHOS CLINICA OFTALMOLOGICA -  COLATINA - ES,33888723000128,"R$12.385,38",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ5917 CENTRO MEDICO UNIMED JARAGUA DO SUL - SC,03855214000219,"R$417.730,15",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5918 SANTA FILOMENA SAUDE - RIO CLARO - SP,03637776000105,"R$69.246,41",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5920 NOHC- NUCLEO DE ONCOLOGIA E HEMATOLOGIA DO CEARA - ALDEOTA - FORTALEZA - CE,14475163000135,"R$193.674,76",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,CE
CJ5921 W Y T SERVICOS MEDICOS - SAO PAULO - SP,07000886000112,"R$113.967,74",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5922 CLINICA MEDICA HIGIA - PASSO FUNDO - RS,20972370000106,"R$994,90",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5924 SIAME - SERVICOS DE INFUSAO ASSISTIDA DE MEDICAMENTOS ESPECIAIS - JUNDIAI - SP,30518820000130,"R$20.532,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5933 MULTIHEMO - RECIFE - PE,03559174000187,"R$186.616,77",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,PE
CJ5934 FISIO LIFE - SÃO PAULO,08727466000103,"R$2.053,28",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5937 ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. - BELO HORIZONTE - MG,12104241004661,"R$32.092,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5941 DRF DISTRIBUIDORA - CURITIBA - PR,17124310000110,"R$14.177,28",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5947 SAINT GALLEN ACOES E TERAPIAS EM SAUDE - SANTA CRUZ DO SUL - RS,06131824000187,"R$14.046,87",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5949 DUA HEALTH CONCEPT CLINICA MEDICA - BARUERI - SP,37495226000110,"R$15.399,64",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5951 FSFX O.S.S. HOSPITAL MUNICIPAL CARLOS CHAGAS - ITABIRA - MG,19878404002740,"R$1.487,60",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5954 CECANS CENTRO DO CANCER DE SORRISO - MT,44617668000158,"R$8.022,28",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5955 PLAZA E MASIERO SERVICOS MEDICOS LIMITADA - MOGI DAS CRUZES - SP,03089556000194,"R$5.133,21",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5960 AMPLA MEDICINA - BELO HORIZONTE - MG,27193818000124,"R$10.266,43",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5974 HERA MEDICAMENTOS ESPECIAIS - VILA VELHA - ES,38114394000181,"R$24.464,16",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ5981 ONCOCLINICAS CEON - RIO DE JANEIRO - RJ. ONCOCLINICAS CEON - RIO DE JANEIRO - RJ,12104241001565,"R$98.675,72",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,RJ
CJ5995 HOSPITAL UNIMED - UNIDADE SETE LAGOAS - MG,16513178007189,"R$160.870,67",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5999 FUNDACAO ESTATAL SAUDE DA FAMILIA DA BAHIA FESF - BA,11020634000122,"R$104.212,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,BA
CJ6001 CLINICA ROMANA - SAO PAULO - SP,51069691000110,"R$7.699,82",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6002 ONCOSASCO - SP,02266779000117,"R$10.266,43",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6004 CBSF - MACEIO - AL,54265250000182,"R$5.026,29",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,AL
CJ6007 SAUDE LIVRE VACINAS - SERTAOZINHO - SP,42568047000104,"R$12.595,20",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6012 CLINICA PADOVAN - SAO PAULO - SP,23141520000110,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6015 AUGE INFUSOES - BELO HORIZONTE - MG,21506038000100,"R$30.790,85",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ6021 VACIVITTA - SALTO - SP,26915400000110,"R$31.107,38",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6028 CLINICA AMBULATORIAL E CIRURGICA UNIMED ALTO DA SERRA - VACARIA - RS,88732318000299,"R$3.349,05",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6042 FARMACIA JULIANA - MATA DE SAO JOAO - BA,23518689000227,"R$3.358,72",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,BA
CJ6050 PANVEL FARMACIAS - SAO JOSE DOS PINHAIS - PR,92665611051162,"R$9.744,38",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ6052 PANVEL FARMACIAS - ELDORADO DO SUL - RS,92665611032290,"R$21.153,12",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ6054 A L DE FREITAS DISTRIBUIDORA - GUARULHOS - SP,05073831000107,"R$4.654,08",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6056 CME CLAUDIA CAPONI - SAO PAULO - SP,45799000000131,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6065 UNIMED - SAO PAULO - SP,48090146000100,"R$1.391.786,47",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,SP
CJ6073 MEDITE - MEDICINA DIAGNOSTICA E TERAPEUTICA - SAO PAULO - SP,05143239000134,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
